Variable,Category,Tag,Weight,Exclude,Require,Extra,Version
t0,outfits_casual,floor,12,[],[],"[""below""]",v4
t0,outfits_casual,contrail,12,[],[],[],v4
t0,outfits_casual,shooting star,12,[],[],[],v4
t0,outfits_casual,ceiling,12,[],[],"[""above""]",v4
t0,outfits_casual,city lights,12,[],[],[],v4
t0,outfits_casual,bamboo forest,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,hallway,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,moonlight,12,[],[],[],v4
t0,outfits_casual,locker room,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,dusk,12,[],[],[],v4
t0,outfits_casual,tombstone,12,[],[],[],v4
t0,outfits_casual,hill,12,[],[],[],v4
t0,outfits_casual,sunrise,12,[],[],[],v4
t0,outfits_casual,restaurant,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,moss,12,[],[],[],v4
t0,outfits_casual,church,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,town,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,cave,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,festival,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,veranda,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,reflective floor,12,[],[],"[""below""]",v4
t0,outfits_casual,alley,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,pond,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,tree,12,[],[],[],v4
t0,outfits_casual,overgrown,12,[],[],[],v4
t0,outfits_casual,industrial pipe,12,[],[],[],v4
t0,outfits_casual,shallow water,12,[],[],[],v4
t0,outfits_casual,column,12,[],[],[],v4
t0,outfits_casual,tree stump,12,[],[],[],v4
t0,outfits_casual,sunflower field,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,wading pool,12,[],[],[],v4
t0,outfits_casual,jungle,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,meadow,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,wheat field,12,"[""location""]",[],"[""location""]",v4
t0,outfits_casual,dungeon,12,"[""location""]",[],"[""location""]",v4
t1,outfits_formal,"fruit, food, strawberry",12,[],[],[],v4
t1,outfits_formal,"stuffed animal, teddy bear",12,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed rabbit",4,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed shark",4,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed fish",4,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed frog",4,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed panda",4,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed octopus",4,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed lion",4,[],[],[],v4
t1,outfits_formal,"stuffed animal, stuffed sheep",4,[],[],[],v4
t1,outfits_formal,teacup,12,[],[],[],v4
t1,outfits_formal,teapot,12,[],[],[],v4
t1,outfits_formal,spoon,12,[],[],[],v4
t1,outfits_formal,smartphone,12,[],[],[],v4
t1,outfits_formal,skull,12,[],[],[],v4
t1,outfits_formal,shield,12,[],[],[],v4
t1,outfits_formal,sheath,12,[],[],[],v4
t1,outfits_formal,school desk,12,[],[],[],v4
t1,outfits_formal,"weapon, scythe, holding scythe",12,[],[],[],v4
t1,outfits_formal,"sack, holding sack",12,[],[],[],v4
t1,outfits_formal,"flower, rose",12,[],[],[],v4
t1,outfits_formal,rope,12,[],[],[],v4
t1,outfits_formal,rock,12,[],[],[],v4
t1,outfits_formal,rifle,12,[],[],[],v4
t1,outfits_formal,pumpkin,12,[],[],[],v4
t1,outfits_formal,potted plant,12,[],[],[],v4
t1,outfits_formal,"food, popsicle, popsicle in mouth",6,[],[],[],v4
t1,outfits_formal,"food, popsicle, holding popsicle",6,[],[],[],v4
t1,outfits_formal,"food, popsicle, popsicle in mouth, watermelon bar",6,[],[],[],v4
t1,outfits_formal,"food, popsicle, holding popsicle, watermelon bar",6,[],[],[],v4
t1,outfits_formal,"weapon, polearm, holding weapon",12,[],[],[],v4
t1,outfits_formal,pocky,12,[],[],[],v4
t1,outfits_formal,plate,12,[],[],[],v4
t1,outfits_formal,plant,12,[],[],[],v4
t1,outfits_formal,"pen, holding pen",12,[],[],[],v4
t1,outfits_formal,"phone, smartphone, holding phone",12,[],[],[],v4
t1,outfits_formal,"fruit, peach",12,[],[],[],v4
t1,outfits_formal,open book,12,[],[],[],v4
t1,outfits_formal,ofuda,12,[],[],[],v4
t1,outfits_formal,"cup, mug, beer mug",12,[],[],[],v4
t1,outfits_formal,"cup, mug, coffee mug",12,[],[],[],v4
t1,outfits_formal,mecha,12,[],[],[],v4
t1,outfits_formal,machinery,12,[],[],[],v4
t1,outfits_formal,"candy, lollipop",12,[],[],[],v4
t1,outfits_formal,leaf,12,[],[],[],v4
t1,outfits_formal,lantern,4,[],[],[],v4
t1,outfits_formal,"lantern, wooden lantern",4,[],[],[],v4
t1,outfits_formal,"lantern, paper lantern",4,[],[],[],v4
t1,outfits_formal,lamp,12,[],[],[],v4
t1,outfits_formal,"knife, kitchen knife",12,[],[],[],v4
t1,outfits_formal,"weapon, katana",12,[],[],[],v4
t1,outfits_formal,"weapon, spear",12,[],[],[],v4
t1,outfits_formal,jack-o'-lantern,12,[],[],[],v4
t1,outfits_formal,innertube,12,[],[],[],v4
t1,outfits_formal,"innertube, doughnut innertube",12,[],[],[],v4
t1,outfits_formal,"id card, lanyard",12,[],[],[],v4
t1,outfits_formal,"ice cream, soft serve",12,[],[],[],v4
t1,outfits_formal,"flower, hibiscus",12,[],[],[],v4
t1,outfits_formal,"flower, daisy",12,[],[],[],v4
t1,outfits_formal,"flower, iris (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, lilac",12,[],[],[],v4
t1,outfits_formal,"flower, chrysanthemum",12,[],[],[],v4
t1,outfits_formal,"flower, carnation",12,[],[],[],v4
t1,outfits_formal,"flower, camellia",12,[],[],[],v4
t1,outfits_formal,"flower, crocus (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, lily of the valley",12,[],[],[],v4
t1,outfits_formal,"flower, poppy (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, nemophila (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, snowbell (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, orchid",12,[],[],[],v4
t1,outfits_formal,"flower, spider lily",12,[],[],[],v4
t1,outfits_formal,"flower, strawberry blossoms",12,[],[],[],v4
t1,outfits_formal,"flower, sunflower",12,[],[],[],v4
t1,outfits_formal,"flower, violet (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, lily (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, lotus",12,[],[],[],v4
t1,outfits_formal,"flower, plum blossoms",12,[],[],[],v4
t1,outfits_formal,"flower, black rose",12,[],[],[],v4
t1,outfits_formal,"flower, tulip",12,[],[],[],v4
t1,outfits_formal,"flower, water lily flower",12,[],[],[],v4
t1,outfits_formal,"flower, wisteria",12,[],[],[],v4
t1,outfits_formal,"flower, cosmos (flower)",12,[],[],[],v4
t1,outfits_formal,"flower, nemophila (flower)",12,[],[],[],v4
t1,outfits_formal,headset,12,[],[],[],v4
t1,outfits_formal,headphones,12,[],[],[],v4
t1,outfits_formal,"weapon, gun, handgun",12,[],[],[],v4
t1,outfits_formal,"bag, handbag",12,[],[],[],v4
t1,outfits_formal,"bag, shoulder bag",12,[],[],[],v4
t1,outfits_formal,"hand fan, folding fan",12,[],[],[],v4
t1,outfits_formal,"instrument, guitar",12,[],[],[],v4
t1,outfits_formal,"gift, gift bag",12,[],[],[],v4
t1,outfits_formal,"gift, gift box",12,[],[],[],v4
t1,outfits_formal,ghost,12,[],[],[],v4
t1,outfits_formal,gem,12,[],[],[],v4
t1,outfits_formal,fruit,12,[],[],[],v4
t1,outfits_formal,"fork, holding fork",12,[],[],[],v4
t1,outfits_formal,food,12,[],[],[],v4
t1,outfits_formal,"animal, fish",12,[],[],[],v4
t1,outfits_formal,"doll, holding doll",12,[],[],[],v4
t1,outfits_formal,"cup, disposable cup",12,[],[],[],v4
t1,outfits_formal,"weapon, dagger",12,[],[],[],v4
t1,outfits_formal,cup,12,[],[],[],v4
t1,outfits_formal,cross,12,[],[],[],v4
t1,outfits_formal,controller,12,[],[],[],v4
t1,outfits_formal,"computer, monitor, keyboard (computer)",12,[],[],[],v4
t1,outfits_formal,cigarette,12,[],[],[],v4
t1,outfits_formal,chopsticks,12,[],[],[],v4
t1,outfits_formal,chocolate,12,[],[],[],v4
t1,outfits_formal,chair,12,[],[],[],v4
t1,outfits_formal,chain,12,[],[],[],v4
t1,outfits_formal,carrot,12,[],[],[],v4
t1,outfits_formal,cannon,12,[],[],[],v4
t1,outfits_formal,candy,12,[],[],[],v4
t1,outfits_formal,candle,12,[],[],[],v4
t1,outfits_formal,can,12,[],[],[],v4
t1,outfits_formal,camera,12,[],[],[],v4
t1,outfits_formal,"food, cake",12,[],[],[],v4
t1,outfits_formal,"bug, butterfly",12,[],[],[],v4
t1,outfits_formal,bucket,12,[],[],[],v4
t1,outfits_formal,broom,12,[],[],[],v4
t1,outfits_formal,branch,12,[],[],[],v4
t1,outfits_formal,box,12,[],[],[],v4
t1,outfits_formal,bowl,12,[],[],[],v4
t1,outfits_formal,bouquet,12,[],[],[],v4
t1,outfits_formal,bottle,12,[],[],[],v4
t1,outfits_formal,book,12,[],[],[],v4
t1,outfits_formal,blanket,12,[],[],[],v4
t1,outfits_formal,bird,12,[],[],[],v4
t1,outfits_formal,bench,12,[],[],[],v4
t1,outfits_formal,bell,12,[],[],[],v4
t1,outfits_formal,bed sheet,12,[],[],[],v4
t1,outfits_formal,beads,12,[],[],[],v4
t1,outfits_formal,beachball,12,[],[],[],v4
t1,outfits_formal,basket,12,[],[],[],v4
t1,outfits_formal,balloon,12,[],[],[],v4
t1,outfits_formal,ball,12,[],[],[],v4
t1,outfits_formal,"weapon, axe",12,[],[],[],v4
t1,outfits_formal,"weapon, gun, assault rifle",12,[],[],[],v4
t1,outfits_formal,"fruit, apple",12,[],[],[],v4
t1,outfits_formal,"sake, sake bottle",12,[],[],[],v4
t1,outfits_formal,paintbrush,12,[],[],[],v4
t1,outfits_formal,tea,12,[],[],[],v4
t1,outfits_formal,black cat,12,[],[],[],v4
t1,outfits_formal,maple leaf,12,[],[],[],v4
t1,outfits_formal,mushroom,12,[],[],[],v4
t1,outfits_formal,television,12,[],[],[],v4
t1,outfits_formal,handcuffs,12,[],[],[],v4
t1,outfits_formal,"food, doughnut",12,[],[],[],v4
t1,outfits_formal,water bottle,12,[],[],[],v4
t1,outfits_formal,"food, bread, bagel",12,[],[],[],v4
t1,outfits_formal,"food, bread, baguette",12,[],[],[],v4
t1,outfits_formal,"flower, pink rose",12,[],[],[],v4
t1,outfits_formal,handheld game console,12,[],[],[],v4
t1,outfits_formal,"weapon, huge weapon",12,[],[],[],v4
t1,outfits_formal,stool,12,[],[],[],v4
t1,outfits_formal,smoking pipe,12,[],[],[],v4
t1,outfits_formal,"food, cookie",12,[],[],[],v4
t1,outfits_formal,chalkboard,12,[],[],[],v4
t1,outfits_formal,coin,12,[],[],[],v4
t1,outfits_formal,syringe,12,[],[],[],v4
t1,outfits_formal,christmas tree,12,[],[],[],v4
t1,outfits_formal,rice,12,[],[],[],v4
t1,outfits_formal,bathtub,12,[],[],[],v4
t1,outfits_formal,"beer, beer bottle",12,[],[],[],v4
t1,outfits_formal,lamppost,12,[],[],[],v4
t1,outfits_formal,egg,12,[],[],[],v4
t1,outfits_formal,"fruit, cherry",12,[],[],[],v4
t1,outfits_formal,cushion,12,[],[],[],v4
t1,outfits_formal,shell,12,[],[],[],v4
t1,outfits_formal,"sake, sakazuki",12,[],[],[],v4
t1,outfits_formal,"food, burger",12,[],[],[],v4
t1,outfits_formal,clipboard,12,[],[],[],v4
t1,outfits_formal,skeleton,12,[],[],[],v4
t1,outfits_formal,"instrument, electric guitar",12,[],[],[],v4
t1,outfits_formal,"box, cardboard box",12,[],[],[],v4
t1,outfits_formal,pillar,12,[],[],[],v4
t1,outfits_formal,book stack,12,[],[],[],v4
t1,outfits_formal,wine,12,[],[],[],v4
t1,outfits_formal,mouse (animal),12,[],[],[],v4
t1,outfits_formal,"computer, laptop",12,[],[],[],v4
t1,outfits_formal,"table, kotatsu",12,[],[],[],v4
t1,outfits_formal,"bag, shopping bag",12,[],[],[],v4
t1,outfits_formal,whip,12,[],[],[],v4
t1,outfits_formal,riding crop,12,[],[],[],v4
t1,outfits_formal,dango,12,[],[],[],v4
t1,outfits_formal,"fruit, grapes",12,[],[],[],v4
t1,outfits_formal,water gun,12,[],[],[],v4
t1,outfits_formal,vase,12,[],[],[],v4
t1,outfits_formal,whistle,12,[],[],[],v4
t1,outfits_formal,"microphone stand, microphone",12,[],[],[],v4
t1,outfits_formal,notebook,12,[],[],[],v4
t1,outfits_formal,"flower, hydrangea",12,[],[],[],v4
t1,outfits_formal,suitcase,12,[],[],[],v4
t1,outfits_formal,bone,12,[],[],[],v4
t1,outfits_formal,"ice cream, ice cream cone",12,[],[],[],v4
t1,outfits_formal,heart-shaped chocolate,12,[],[],[],v4
t1,outfits_formal,"weapon, lance",12,[],[],[],v4
t1,outfits_formal,cane,12,[],[],[],v4
t1,outfits_formal,ladle,12,[],[],[],v4
t1,outfits_formal,orange (fruit),12,[],[],[],v4
t1,outfits_formal,spring onion,12,[],[],[],v4
t1,outfits_formal,statue,12,[],[],[],v4
t1,outfits_formal,locker,12,[],[],[],v4
t1,outfits_formal,gears,12,[],[],[],v4
t1,outfits_formal,crab,12,[],[],[],v4
t1,outfits_formal,wine bottle,12,[],[],[],v4
t1,outfits_formal,gourd,12,[],[],[],v4
t1,outfits_formal,starfish,12,[],[],[],v4
t1,outfits_formal,"gun, weapon, machine gun",12,[],[],[],v4
t1,outfits_formal,"weapon, trident",12,[],[],[],v4
t1,outfits_formal,lock,12,[],[],[],v4
t1,outfits_formal,crow,12,[],[],[],v4
t1,outfits_formal,boat,12,[],[],[],v4
t1,outfits_formal,road sign,12,[],[],[],v4
t1,outfits_formal,stick,12,[],[],[],v4
t1,outfits_formal,armchair,12,[],[],[],v4
t1,outfits_formal,frilled pillow,12,[],[],[],v4
t1,outfits_formal,tissue box,12,[],[],[],v4
t1,outfits_formal,jar,12,[],[],[],v4
t1,outfits_formal,mandarin orange,12,[],[],[],v4
t1,outfits_formal,office chair,12,[],[],[],v4
t1,outfits_formal,pot,12,[],[],[],v4
t1,outfits_formal,pole,12,[],[],[],v4
t1,outfits_formal,food print,12,[],[],[],v4
t1,outfits_formal,test tube,12,[],[],[],v4
t1,outfits_formal,spider web,12,[],[],[],v4
t1,outfits_formal,"weapon, rapier",12,[],[],[],v4
t1,outfits_formal,envelope,12,[],[],[],v4
t1,outfits_formal,"fruit, banana",12,[],[],[],v4
t1,outfits_formal,"fruit, lemon",12,[],[],[],v4
t1,outfits_formal,"weapon, gun, shotgun",12,[],[],[],v4
t1,outfits_formal,"weapon, energy sword",12,[],[],[],v4
t1,outfits_formal,"staff, holding staff",12,[],[],[],v4
t1,outfits_formal,mage staff,12,[],[],[],v4
t1,outfits_formal,"food, pizza",12,[],[],[],v4
t1,outfits_formal,"digital media player, earphones",12,[],[],[],v4
t1,outfits_formal,"fruit, tomato",12,[],[],[],v4
t1,outfits_formal,rubber duck,12,[],[],[],v4
t1,outfits_formal,"food, candy apple",12,[],[],[],v4
t1,outfits_formal,"food, baozi",12,[],[],[],v4
t1,outfits_formal,lily pad,12,[],[],[],v4
t1,outfits_formal,pancake,12,[],[],[],v4
t1,outfits_formal,soda can,12,[],[],[],v4
t1,outfits_formal,vegetable,12,[],[],[],v4
t1,outfits_formal,trash can,12,[],[],[],v4
t1,outfits_formal,frying pan,12,[],[],[],v4
t1,outfits_formal,"clover, four-leaf clover",12,[],[],[],v4
t1,outfits_formal,electric fan,12,[],[],[],v4
t1,outfits_formal,puppet,12,[],[],[],v4
t1,outfits_formal,"food, noodles, ramen",12,[],[],[],v4
t1,outfits_formal,"food, bento",12,[],[],[],v4
t1,outfits_formal,"food, candy, candy cane",12,[],[],[],v4
t1,outfits_formal,"shell, seashell",12,[],[],[],v4
t1,outfits_formal,plastic bag,12,[],[],[],v4
t1,outfits_formal,"instrument, bass guitar",12,[],[],[],v4
t1,outfits_formal,flower pot,12,[],[],[],v4
t1,outfits_formal,"food, pudding",12,[],[],[],v4
t1,outfits_formal,"flask, erlenmeyer flask",12,[],[],[],v4
t1,outfits_formal,"flask, round-bottom flask",12,[],[],[],v4
t1,outfits_formal,"ball, soccer ball",12,[],[],[],v4
t1,outfits_formal,"bag, duffel bag",12,[],[],[],v4
t1,outfits_formal,cigar,12,[],[],[],v4
t1,outfits_formal,"towel, beach towel",12,[],[],[],v4
t1,outfits_formal,"food, shaved ice",12,[],[],[],v4
t1,outfits_formal,"mallet, holding mallet",12,[],[],[],v4
t1,outfits_formal,glowstick,12,[],[],[],v4
t1,outfits_formal,"disposable cup, disposable coffee cup",12,[],[],[],v4
t1,outfits_formal,drumsticks,12,[],[],[],v4
t1,outfits_formal,jellyfish,12,[],[],[],v4
t1,outfits_formal,"ball, volleyball",12,[],[],[],v4
t1,outfits_formal,"food, sweets",12,[],[],[],v4
t1,outfits_formal,"candy, lollipop, swirl lollipop",12,[],[],[],v4
t1,outfits_formal,"food, pastry",12,[],[],[],v4
t1,outfits_formal,"food, omelet",12,[],[],[],v4
t1,outfits_formal,"food, curry",12,[],[],[],v4
t1,outfits_formal,"bottle, milk bottle",12,[],[],[],v4
t1,outfits_formal,"food, dessert",12,[],[],[],v4
t1,outfits_formal,"bag, satchel",12,[],[],[],v4
t1,outfits_formal,"holding torch, torch",12,[],[],[],v4
t1,outfits_formal,"umbrella, transparent umbrella",12,[],[],[],v4
t1,outfits_formal,"holding surfboard, surfboard",12,[],[],[],v4
t1,outfits_formal,"beads, prayer beads",12,[],[],[],v4
t1,outfits_formal,"food, potato chips",12,[],[],[],v4
t1,outfits_formal,"racket, tennis racket, holding racket",12,[],[],[],v4
t1,outfits_formal,turtle,12,[],[],[],v4
t1,outfits_formal,briefcase,12,[],[],[],v4
t1,outfits_formal,"ball, baseball (object)",12,[],[],[],v4
t1,outfits_formal,"bucket, wooden bucket",12,[],[],[],v4
t1,outfits_formal,"food, crepe",12,[],[],[],v4
t1,outfits_formal,barrel,12,[],[],[],v4
t1,outfits_formal,ramune,12,[],[],[],v4
t1,outfits_formal,cat teaser,12,[],[],[],v4
t1,outfits_formal,baseball mitt,12,[],[],[],v4
t1,outfits_formal,"lamp, desk lamp",12,[],[],[],v4
t1,outfits_formal,parfait,12,[],[],[],v4
t1,outfits_formal,"food, macaron",12,[],[],[],v4
t1,outfits_formal,calligraphy brush,12,[],[],[],v4
t1,outfits_formal,paddle,12,[],[],[],v4
t1,outfits_formal,drink can,12,[],[],[],v4
t1,outfits_formal,shower head,12,[],[],[],v4
t1,outfits_formal,tokkuri,12,[],[],[],v4
t1,outfits_formal,yunomi,12,[],[],[],v4
t1,outfits_formal,light bulb,12,[],[],[],v4
t1,outfits_formal,omurice,12,[],[],[],v4
t1,outfits_formal,mimikaki,12,[],[],[],v4
t1,outfits_formal,used tissue,12,[],[],[],v4
t1,outfits_formal,ginkgo leaf,12,[],[],[],v4
t1,outfits_formal,love letter,12,[],[],[],v4
t1,outfits_formal,tanabata,12,[],[],[],v4
t1,outfits_formal,"weapon, halberd",12,[],[],[],v4
t1,outfits_formal,"weapon, naginata",12,[],[],[],v4
t1,outfits_formal,cucumber,12,[],[],[],v4
t1,outfits_formal,button eyes,12,[],[],[],v4
t1,outfits_formal,"club (weapon), kanabou",12,[],[],[],v4
t1,outfits_formal,"makizushi, sushi, food",12,[],[],[],v4
t1,outfits_formal,teruterubouzu,12,[],[],[],v4
t1,outfits_formal,radish,12,[],[],[],v4
t1,outfits_formal,roasted sweet potato,12,[],[],[],v4
t1,outfits_formal,ikayaki,12,[],[],[],v4
t2,outfits_fantasy,waving,12,[],[],[],v4
t2,outfits_fantasy,"sitting, wariza",12,[],"[""body""]",[],v4
t2,outfits_fantasy,walking,12,[],"[""body""]",[],v4
t2,outfits_fantasy,wading,12,[],"[""body""]",[],v4
t2,outfits_fantasy,w,12,[],[],[],v4
t2,outfits_fantasy,top-down bottom-up,12,[],"[""body""]",[],v4
t2,outfits_fantasy,thought bubble,12,[],[],[],v4
t2,outfits_fantasy,talking,12,[],[],[],v4
t2,outfits_fantasy,stretching,12,[],[],[],v4
t2,outfits_fantasy,straddling,12,[],"[""body""]",[],v4
t2,outfits_fantasy,"standing, standing on one leg",12,[],"[""body""]",[],v4
t2,outfits_fantasy,standing,12,[],"[""body""]",[],v4
t2,outfits_fantasy,spread legs,12,[],"[""body""]",[],v4
t2,outfits_fantasy,"outstretched arms, spread arms",12,[],[],[],v4
t2,outfits_fantasy,skirt hold,12,[],[],[],v4
t2,outfits_fantasy,sitting,12,[],"[""body""]",[],v4
t2,outfits_fantasy,"sitting, crossed legs",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"sitting, seiza",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"sitting, yokozuwari",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"clothes lift, shirt lift",12,[],[],[],v4
t2,outfits_fantasy,selfie,12,[],[],[],v4
t2,outfits_fantasy,salute,12,[],[],[],v4
t2,outfits_fantasy,riding,12,[],"[""body""]",[],v4
t2,outfits_fantasy,restrained,12,[],[],[],v4
t2,outfits_fantasy,"reading, book, holding book, open book",12,[],[],[],v4
t2,outfits_fantasy,"reaching, reaching towards viewer",12,[],[],[],v4
t2,outfits_fantasy,collar tug,12,[],[],[],v4
t2,outfits_fantasy,pose,12,[],[],[],v4
t2,outfits_fantasy,peace sign,12,[],[],[],v4
t2,outfits_fantasy,paw pose,12,[],[],[],v4
t2,outfits_fantasy,rabbit pose,12,[],[],[],v4
t2,outfits_fantasy,horns pose,12,[],[],[],v4
t2,outfits_fantasy,claw pose,12,[],[],[],v4
t2,outfits_fantasy,bras d'honneur,12,[],[],[],v4
t2,outfits_fantasy,contrapposto,12,[],[],[],v4
t2,outfits_fantasy,ghost pose,12,[],[],[],v4
t2,outfits_fantasy,ojou-sama pose,12,[],[],[],v4
t2,outfits_fantasy,victory pose,12,[],[],[],v4
t2,outfits_fantasy,villain pose,12,[],[],[],v4
t2,outfits_fantasy,"peace sign, gyaru v",12,[],[],[],v4
t2,outfits_fantasy,"peace sign, v over eye",12,[],[],[],v4
t2,outfits_fantasy,"peace sign, v over mouth",12,[],[],[],v4
t2,outfits_fantasy,"peace sign, double peace",12,[],[],[],v4
t2,outfits_fantasy,"peace sign, inward v",12,[],[],[],v4
t2,outfits_fantasy,"own hands clasped, own hands together",12,[],[],[],v4
t2,outfits_fantasy,outstretched hand,12,[],[],[],v4
t2,outfits_fantasy,outstretched arms,12,[],[],[],v4
t2,outfits_fantasy,open hand,12,[],[],[],v4
t2,outfits_fantasy,"lying, on back",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"sitting, on bed",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"sitting, on chair",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"sitting, on couch",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"sitting, on floor",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"on one knee, kneeling",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"lying, on side",12,[],"[""body""]",[],v4
t2,outfits_fantasy,"lying, on stomach",12,[],"[""body""]",[],v4
t2,outfits_fantasy,reclining,12,[],"[""body""]",[],v4
t2,outfits_fantasy,looking up,12,[],[],[],v4
t2,outfits_fantasy,looking to the side,12,[],[],[],v4
t2,outfits_fantasy,looking down,12,[],[],[],v4
t2,outfits_fantasy,looking back,12,[],[],[],v4
t2,outfits_fantasy,looking away,12,[],[],[],v4
t2,outfits_fantasy,looking at viewer,12,[],[],[],v4
t2,outfits_fantasy,looking ahead,12,[],[],[],v4
t2,outfits_fantasy,looking afar,12,[],[],[],v4
t2,outfits_fantasy,looking at another,12,[],[],[],v4
t2,outfits_fantasy,"licking, licking object",12,[],[],[],v4
t2,outfits_fantasy,"licking, licking finger",12,[],[],[],v4
